Primary City,Account Number,CUSTOMER_TYPE,Data Subscribed (GB),Data Bonus (GB),Bonus Used,YM
Lagos,1000069,Retail,367.71,32.85,32.85,1-Nov-19
Lagos,1000069,Retail,367.71,36,26.65,1-Dec-19
Lagos,1000069,Retail,723.06,241.57,241.57,1-Oct-19
Lagos,1000069,Retail,726.15,138.74,0,1-Jul-19
Lagos,1000069,Retail,752.93,163.56,146.16,1-Aug-19
Lagos,1000069,Retail,477.92,7.39,7.39,1-Sep-19
Port Harcourt,1000070,Retail,367.71,142.34,142.34,1-Nov-19
Port Harcourt,1000070,Retail,367.71,100.27,0,1-Dec-19
Port Harcourt,1000070,Retail,637.57,482.25,414.2,1-Oct-19
Port Harcourt,1000070,Retail,672.59,525.25,248.46,1-Aug-19
Port Harcourt,1000070,Retail,683.92,212.31,212.31,1-Jul-19
Port Harcourt,1000070,Retail,425.39,35.04,1.29,1-Sep-19
Kano,1000071,Retail,367.71,145.58,145.58,1-Nov-19
Kano,1000071,Retail,367.71,61.21,61.21,1-Dec-19
Kano,1000071,Retail,723.06,237.5,98,1-Oct-19
Kano,1000071,Retail,726.15,219.19,0,1-Jul-19
Kano,1000071,Retail,752.93,260.01,0,1-Aug-19
Kano,1000071,Retail,477.92,126.17,126.17,1-Sep-19
Kano,1000072,Retail,190.55,16.17,16.17,1-Oct-19
Kano,1000072,Retail,192.61,35.37,35.37,1-Jul-19
Kano,1000072,Retail,208.06,49.31,20.44,1-Aug-19
Kano,1000072,Retail,479.98,219.28,166.92,1-Dec-19
Kano,1000072,Retail,481.01,122.64,122.64,1-Nov-19
Kano,1000072,Retail,139.05,63.99,0,1-Sep-19
Port Harcourt,1000073,Retail,190.55,68.29,0,1-Oct-19
Port Harcourt,1000073,Retail,192.61,13.22,13.22,1-Jul-19
Port Harcourt,1000073,Retail,208.06,26.53,26.53,1-Aug-19
Port Harcourt,1000073,Retail,479.98,72.23,0,1-Dec-19
Port Harcourt,1000073,Retail,481.01,31.76,31.76,1-Nov-19
Port Harcourt,1000073,Retail,139.05,59.32,59.32,1-Sep-19
Port Harcourt,1000074,Retail,190.55,81.22,81.22,1-Oct-19
Port Harcourt,1000074,Retail,192.61,45.72,45.72,1-Jul-19
Port Harcourt,1000074,Retail,208.06,63.96,63.96,1-Aug-19
Port Harcourt,1000074,Retail,479.98,122.06,122.06,1-Dec-19
Port Harcourt,1000074,Retail,481.01,426.29,426.29,1-Nov-19
Port Harcourt,1000074,Retail,139.05,8.93,8.93,1-Sep-19
Kano,1000075,Retail,198.79,49.21,49.21,1-Jul-19
Kano,1000075,Retail,232.78,101.8,89.27,1-Aug-19
Kano,1000075,Retail,251.32,87.84,0,1-Oct-19
Kano,1000075,Retail,306.94,221.25,221.25,1-Nov-19
Kano,1000075,Retail,359.47,70.61,0,1-Dec-19
Kano,1000075,Retail,399.64,18.13,12.73,1-Jul-19
Kano,1000075,Retail,461.44,295.79,295.79,1-Oct-19
Kano,1000075,Retail,486.16,130.72,130.72,1-Nov-19
Kano,1000075,Retail,486.16,232.7,232.7,1-Dec-19
Kano,1000075,Retail,491.31,55.52,0,1-Aug-19
Kano,1000075,Retail,150.38,27.72,27.72,1-Sep-19
Kano,1000075,Retail,325.48,30.55,30.55,1-Sep-19
Port Harcourt,1000076,Retail,0,0,0,1-Nov-19
Port Harcourt,1000076,Retail,0,0,0,1-Dec-19
Port Harcourt,1000076,Retail,268.83,97,97,1-Jul-19
Port Harcourt,1000076,Retail,275.01,9.06,9.06,1-Oct-19
Port Harcourt,1000076,Retail,314.15,304.7,103.37,1-Aug-19
Port Harcourt,1000076,Retail,253.38,146.11,146.11,1-Sep-19
Lagos,1000077,Retail,0,0,0,1-Nov-19
Lagos,1000077,Retail,0,0,0,1-Dec-19
Lagos,1000077,Retail,268.83,7.75,7.75,1-Jul-19
Lagos,1000077,Retail,275.01,39.53,39.53,1-Oct-19
Lagos,1000077,Retail,314.15,13.52,13.52,1-Aug-19
Lagos,1000077,Retail,253.38,206.21,206.21,1-Sep-19
Lagos,1000078,Retail,213.21,2.89,1.97,1-Oct-19
Lagos,1000078,Retail,236.9,126.77,126.77,1-Jul-19
Lagos,1000078,Retail,247.2,21.85,19.56,1-Aug-19
Lagos,1000078,Retail,338.87,29.96,0,1-Dec-19
Lagos,1000078,Retail,478.95,107.25,0,1-Nov-19
Lagos,1000078,Retail,196.73,53.66,0,1-Sep-19
Abuja,1000079,Retail,190.55,163.52,0,1-Oct-19
Abuja,1000079,Retail,192.61,24.41,24.41,1-Jul-19
Abuja,1000079,Retail,208.06,132.34,132.34,1-Aug-19
Abuja,1000079,Retail,479.98,166.43,0,1-Dec-19
Abuja,1000079,Retail,481.01,211.79,0,1-Nov-19
Abuja,1000079,Retail,139.05,3.78,3.78,1-Sep-19
Port Harcourt,1000080,Retail,292.52,199.89,104.2,1-Aug-19
Port Harcourt,1000080,Retail,328.57,47.96,0,1-Jul-19
Port Harcourt,1000080,Retail,340.93,150.52,0,1-Oct-19
Port Harcourt,1000080,Retail,361.53,92.44,4.03,1-Dec-19
Port Harcourt,1000080,Retail,364.62,118.47,83.61,1-Nov-19
Port Harcourt,1000080,Retail,256.47,86.43,86.43,1-Sep-19
Abuja,1000081,Retail,190.55,60.2,60.2,1-Oct-19
Abuja,1000081,Retail,192.61,119.11,119.11,1-Jul-19
Abuja,1000081,Retail,208.06,25.5,0,1-Aug-19
Abuja,1000081,Retail,479.98,10.63,0,1-Dec-19
Abuja,1000081,Retail,481.01,296.16,296.16,1-Nov-19
Abuja,1000081,Retail,139.05,133.04,29.65,1-Sep-19
Port Harcourt,1000082,Retail,323.42,16.32,16.32,1-Jul-19
Port Harcourt,1000082,Retail,338.87,85.1,85.1,1-Oct-19
Port Harcourt,1000082,Retail,363.59,162.78,0,1-Dec-19
Port Harcourt,1000082,Retail,367.71,121.4,0,1-Nov-19
Port Harcourt,1000082,Retail,373.89,53.05,0,1-Aug-19
Port Harcourt,1000082,Retail,268.83,183.05,9.25,1-Sep-19
Onitsha,1000083,Retail,231.75,33.88,33.88,1-Aug-19
Onitsha,1000083,Retail,234.84,82.33,82.33,1-Jul-19
Onitsha,1000083,Retail,296.64,140.55,0,1-Oct-19
Onitsha,1000083,Retail,361.53,73.51,36.55,1-Dec-19
Onitsha,1000083,Retail,363.59,102.53,13.06,1-Nov-19
Onitsha,1000083,Retail,228.66,91.59,49.05,1-Sep-19
Kano,1000084,Retail,231.75,78.64,0,1-Aug-19
Kano,1000084,Retail,234.84,0.26,0.2,1-Jul-19
Kano,1000084,Retail,296.64,9.41,9.41,1-Oct-19
Kano,1000084,Retail,361.53,80.77,80.77,1-Dec-19
Kano,1000084,Retail,363.59,162.38,162.38,1-Nov-19
Kano,1000084,Retail,228.66,66.25,60.01,1-Sep-19
Onitsha,1000085,Retail,364.62,40.75,35.04,1-Dec-19
Onitsha,1000085,Retail,367.71,227.85,0,1-Nov-19
Onitsha,1000085,Retail,601.52,69.9,69.9,1-Jul-19
Onitsha,1000085,Retail,602.55,11.83,7.19,1-Aug-19
Onitsha,1000085,Retail,638.6,617.24,135.89,1-Oct-19
Onitsha,1000085,Retail,498.52,236.36,236.36,1-Sep-19
Onitsha,1000086,Retail,0,0,0,1-Jul-19
Onitsha,1000086,Retail,0,0,0,1-Aug-19
Onitsha,1000086,Retail,0,0,0,1-Oct-19
Onitsha,1000086,Retail,0,0,0,1-Nov-19
Onitsha,1000086,Retail,0,0,0,1-Dec-19
Onitsha,1000086,Retail,0,0,0,1-Sep-19
Abuja,1000087,Retail,177.16,8.57,0,1-Oct-19
Abuja,1000087,Retail,188.49,76.62,76.62,1-Jul-19
Abuja,1000087,Retail,203.94,54.25,0,1-Aug-19
Abuja,1000087,Retail,478.95,42.85,34.58,1-Nov-19
Abuja,1000087,Retail,478.95,166.83,166.83,1-Dec-19
Abuja,1000087,Retail,136.99,118.04,118.04,1-Sep-19
Abuja,1000088,Retail,151.41,16.83,16.83,1-Aug-19
Abuja,1000088,Retail,298.7,99.87,90.98,1-Oct-19
Abuja,1000088,Retail,364.62,31.46,20.52,1-Nov-19
Abuja,1000088,Retail,366.68,51.63,0,1-Dec-19
Abuja,1000088,Retail,374.92,196.32,196.32,1-Jul-19
Abuja,1000088,Retail,196.73,33.58,33.58,1-Sep-19
Abuja,1000089,Retail,0,0,0,1-Jul-19
Abuja,1000089,Retail,0,0,0,1-Aug-19
Abuja,1000089,Retail,0,0,0,1-Oct-19
Abuja,1000089,Retail,0,0,0,1-Nov-19
Abuja,1000089,Retail,0,0,0,1-Dec-19
Abuja,1000089,Retail,0,0,0,1-Sep-19
Kano,1000090,Retail,231.75,224.87,0,1-Aug-19
Kano,1000090,Retail,234.84,37.98,37.98,1-Jul-19
Kano,1000090,Retail,296.64,95.98,0,1-Oct-19
Kano,1000090,Retail,361.53,116.61,0,1-Dec-19
Kano,1000090,Retail,363.59,59.12,0,1-Nov-19
Kano,1000090,Retail,228.66,16.11,0,1-Sep-19
Onitsha,1000091,Retail,0,0,0,1-Jul-19
Onitsha,1000091,Retail,0,0,0,1-Aug-19
Onitsha,1000091,Retail,0,0,0,1-Oct-19
Onitsha,1000091,Retail,0,0,0,1-Nov-19
Onitsha,1000091,Retail,0,0,0,1-Dec-19
Onitsha,1000091,Retail,0,0,0,1-Sep-19
Port Harcourt,1000092,Retail,292.52,246.27,191.95,1-Aug-19
Port Harcourt,1000092,Retail,328.57,106.39,4.16,1-Jul-19
Port Harcourt,1000092,Retail,340.93,113.6,113.6,1-Oct-19
Port Harcourt,1000092,Retail,361.53,9.07,9.07,1-Dec-19
Port Harcourt,1000092,Retail,364.62,72.79,72.79,1-Nov-19
Port Harcourt,1000092,Retail,256.47,56.32,27.51,1-Sep-19
Lagos,1000093,Retail,290.46,63.29,63.29,1-Jul-19
Lagos,1000093,Retail,290.46,20.76,20.76,1-Oct-19
Lagos,1000093,Retail,336.81,320.3,320.3,1-Aug-19
Lagos,1000093,Retail,484.1,158.46,0,1-Nov-19
Lagos,1000093,Retail,485.13,230.1,230.1,1-Dec-19
Lagos,1000093,Retail,271.92,103.61,45.45,1-Sep-19
Onitsha,1000094,Retail,0,0,0,1-Jul-19
Onitsha,1000094,Retail,0,0,0,1-Aug-19
Onitsha,1000094,Retail,0,0,0,1-Oct-19
Onitsha,1000094,Retail,0,0,0,1-Nov-19
Onitsha,1000094,Retail,0,0,0,1-Dec-19
Onitsha,1000094,Retail,0,0,0,1-Sep-19
Kano,1000095,Retail,0,0,0,1-Jul-19
Kano,1000095,Retail,0,0,0,1-Aug-19
Kano,1000095,Retail,0,0,0,1-Oct-19
Kano,1000095,Retail,0,0,0,1-Nov-19
Kano,1000095,Retail,0,0,0,1-Dec-19
Kano,1000095,Retail,0,0,0,1-Sep-19
Kano,1000096,Retail,125.66,14.81,14.81,1-Aug-19
Kano,1000096,Retail,250.29,239.25,0,1-Oct-19
Kano,1000096,Retail,323.42,57.21,57.21,1-Jul-19
Kano,1000096,Retail,361.53,122.7,122.7,1-Nov-19
Kano,1000096,Retail,364.62,189.75,189.17,1-Dec-19
Kano,1000096,Retail,162.74,50.47,50.47,1-Sep-19
Lagos,1000097,Retail,133.9,53.75,9.73,1-Aug-19
Lagos,1000097,Retail,267.8,110.9,0,1-Oct-19
Lagos,1000097,Retail,319.3,117.88,117.88,1-Jul-19
Lagos,1000097,Retail,362.56,129.13,69.98,1-Nov-19
Lagos,1000097,Retail,365.65,82.9,82.9,1-Dec-19
Lagos,1000097,Retail,173.04,53.87,10.4,1-Sep-19
Onitsha,1000098,Retail,226.6,173.54,73.1,1-Aug-19
Onitsha,1000098,Retail,248.23,111.14,111.14,1-Jul-19
Onitsha,1000098,Retail,289.43,89.18,89.18,1-Oct-19
Onitsha,1000098,Retail,360.5,57.85,57.85,1-Dec-19
Onitsha,1000098,Retail,363.59,116.89,116.89,1-Nov-19
Onitsha,1000098,Retail,222.48,86.38,0,1-Sep-19
Lagos,1000099,Retail,226.6,107.1,107.1,1-Aug-19
Lagos,1000099,Retail,248.23,7.38,7.38,1-Jul-19
Lagos,1000099,Retail,289.43,28.02,28.02,1-Oct-19
Lagos,1000099,Retail,360.5,6.86,0,1-Dec-19
Lagos,1000099,Retail,363.59,99.58,47.88,1-Nov-19
Lagos,1000099,Retail,222.48,182.2,182.2,1-Sep-19
Port Harcourt,1000100,Retail,133.9,48.36,48.36,1-Aug-19
Port Harcourt,1000100,Retail,261.62,208.67,125.92,1-Oct-19
Port Harcourt,1000100,Retail,324.45,113.84,113.84,1-Jul-19
Port Harcourt,1000100,Retail,362.56,40.2,40.2,1-Nov-19
Port Harcourt,1000100,Retail,364.62,83.82,67.64,1-Dec-19
Port Harcourt,1000100,Retail,173.04,34.49,34.49,1-Sep-19
Onitsha,1000101,Retail,0,0,0,1-Jul-19
Onitsha,1000101,Retail,0,0,0,1-Aug-19
Onitsha,1000101,Retail,0,0,0,1-Oct-19
Onitsha,1000101,Retail,0,0,0,1-Nov-19
Onitsha,1000101,Retail,0,0,0,1-Dec-19
Onitsha,1000101,Retail,0,0,0,1-Sep-19
Lagos,1000102,Retail,276.04,109.73,109.73,1-Jul-19
Lagos,1000102,Retail,293.55,83.14,0,1-Oct-19
Lagos,1000102,Retail,324.45,65.47,0,1-Aug-19
Lagos,1000102,Retail,363.59,106.86,0,1-Dec-19
Lagos,1000102,Retail,367.71,116.14,116.14,1-Nov-19
Lagos,1000102,Retail,202.91,39.39,0,1-Sep-19
Abuja,1000103,Retail,276.04,22.25,0,1-Jul-19
Abuja,1000103,Retail,293.55,182.07,64.46,1-Oct-19
Abuja,1000103,Retail,324.45,112.71,0,1-Aug-19
Abuja,1000103,Retail,363.59,123.63,123.63,1-Dec-19
Abuja,1000103,Retail,367.71,27.22,0,1-Nov-19
Abuja,1000103,Retail,202.91,32.06,32.06,1-Sep-19
Abuja,1000104,Retail,276.04,69.12,0,1-Jul-19
Abuja,1000104,Retail,293.55,125.74,125.74,1-Oct-19
Abuja,1000104,Retail,324.45,78.49,78.49,1-Aug-19
Abuja,1000104,Retail,363.59,142.26,0,1-Dec-19
Abuja,1000104,Retail,367.71,68.12,0,1-Nov-19
Abuja,1000104,Retail,202.91,182.64,0,1-Sep-19
Kano,1000105,Retail,632.42,125.15,18.08,1-Dec-19
Kano,1000105,Retail,771.47,321.68,0,1-Nov-19
Kano,1000105,Retail,944.51,152.19,0,1-Jul-19
Kano,1000105,Retail,947.6,799.96,448.24,1-Aug-19
Kano,1000105,Retail,1004.25,182.06,182.06,1-Oct-19
Kano,1000105,Retail,783.83,289.93,289.93,1-Sep-19
Kano,1000106,Retail,0,0,0,1-Nov-19
Kano,1000106,Retail,0,0,0,1-Dec-19
Kano,1000106,Retail,231.75,90.29,0,1-Aug-19
Kano,1000106,Retail,234.84,88.04,88.04,1-Jul-19
Kano,1000106,Retail,296.64,45.54,0,1-Oct-19
Kano,1000106,Retail,228.66,87.52,87.52,1-Sep-19
Port Harcourt,1000107,Retail,133.9,21.45,21.45,1-Aug-19
Port Harcourt,1000107,Retail,267.8,21.31,21.31,1-Oct-19
Port Harcourt,1000107,Retail,319.3,35.38,35.38,1-Jul-19
Port Harcourt,1000107,Retail,362.56,1.96,1.83,1-Nov-19
Port Harcourt,1000107,Retail,365.65,92.07,5.71,1-Dec-19
Port Harcourt,1000107,Retail,173.04,27.59,10.85,1-Sep-19
Abuja,1000108,Retail,0,0,0,1-Jul-19
Abuja,1000108,Retail,305.91,113.65,113.65,1-Oct-19
Abuja,1000108,Retail,338.87,53.84,0,1-Aug-19
Abuja,1000108,Retail,364.62,114.53,114.53,1-Dec-19
Abuja,1000108,Retail,367.71,122.4,122.4,1-Nov-19
Abuja,1000108,Retail,212.18,138.82,26.04,1-Sep-19
Port Harcourt,1000109,Retail,0,0,0,1-Jul-19
Port Harcourt,1000109,Retail,0,0,0,1-Aug-19
Port Harcourt,1000109,Retail,0,0,0,1-Oct-19
Port Harcourt,1000109,Retail,0,0,0,1-Nov-19
Port Harcourt,1000109,Retail,0,0,0,1-Dec-19
Port Harcourt,1000109,Retail,402.73,160.41,160.41,1-Nov-19
Port Harcourt,1000109,Retail,402.73,48.19,48.19,1-Dec-19
Port Harcourt,1000109,Retail,682.89,235.41,0,1-Oct-19
Port Harcourt,1000109,Retail,0,0,0,1-Sep-19
Port Harcourt,1000109,Retail,431.57,98.17,98.17,1-Sep-19
Kano,1000110,Retail,292.52,10.22,10.22,1-Aug-19
Kano,1000110,Retail,328.57,178.78,109.57,1-Jul-19
Kano,1000110,Retail,340.93,9,5.03,1-Oct-19
Kano,1000110,Retail,361.53,100.81,0,1-Dec-19
Kano,1000110,Retail,364.62,321.39,0,1-Nov-19
Kano,1000110,Retail,256.47,123.94,0,1-Sep-19
Abuja,1000111,Retail,0,0,0,1-Jul-19
Abuja,1000111,Retail,0,0,0,1-Aug-19
Abuja,1000111,Retail,0,0,0,1-Oct-19
Abuja,1000111,Retail,0,0,0,1-Nov-19
Abuja,1000111,Retail,0,0,0,1-Dec-19
Abuja,1000111,Retail,0,0,0,1-Sep-19
Kano,1000112,Retail,220.42,24.56,10.77,1-Aug-19
Kano,1000112,Retail,226.6,1.79,1.79,1-Jul-19
Kano,1000112,Retail,282.22,22.39,0,1-Oct-19
Kano,1000112,Retail,360.5,58.7,0,1-Dec-19
Kano,1000112,Retail,363.59,141.26,141.26,1-Nov-19
Kano,1000112,Retail,217.33,73.57,73.57,1-Sep-19
Onitsha,1000113,Retail,133.9,38.74,38.74,1-Aug-19
Onitsha,1000113,Retail,261.62,16.17,16.17,1-Oct-19
Onitsha,1000113,Retail,324.45,62.62,62.62,1-Jul-19
Onitsha,1000113,Retail,362.56,14.85,14.85,1-Nov-19
Onitsha,1000113,Retail,364.62,62.3,62.3,1-Dec-19
Onitsha,1000113,Retail,173.04,19.98,0,1-Sep-19
Lagos,1000114,Retail,125.66,58.49,0,1-Aug-19
Lagos,1000114,Retail,250.29,91.38,0,1-Oct-19
Lagos,1000114,Retail,323.42,59.77,25.78,1-Jul-19
Lagos,1000114,Retail,361.53,82.41,82.41,1-Nov-19
Lagos,1000114,Retail,364.62,142.11,0,1-Dec-19
Lagos,1000114,Retail,162.74,140.25,140.25,1-Sep-19
Kano,1000115,Retail,151.41,61.76,0,1-Aug-19
Kano,1000115,Retail,298.7,63.9,4.93,1-Oct-19
Kano,1000115,Retail,364.62,112.57,112.57,1-Nov-19
Kano,1000115,Retail,366.68,11.7,11.7,1-Dec-19
Kano,1000115,Retail,374.92,259.43,89.91,1-Jul-19
Kano,1000115,Retail,196.73,10.65,10.65,1-Sep-19
Kano,1000116,Retail,151.41,60.99,37.9,1-Aug-19
Kano,1000116,Retail,298.7,51.78,0,1-Oct-19
Kano,1000116,Retail,364.62,133.11,0,1-Nov-19
Kano,1000116,Retail,366.68,286.64,74.05,1-Dec-19
Kano,1000116,Retail,374.92,96.15,96.15,1-Jul-19
Kano,1000116,Retail,196.73,23.1,0,1-Sep-19
Port Harcourt,1000117,Retail,276.04,15.22,0,1-Jul-19
Port Harcourt,1000117,Retail,293.55,52.36,1.42,1-Oct-19
Port Harcourt,1000117,Retail,324.45,0.11,0.11,1-Aug-19
Port Harcourt,1000117,Retail,363.59,168.09,0,1-Dec-19
Port Harcourt,1000117,Retail,367.71,85.62,85.62,1-Nov-19
Port Harcourt,1000117,Retail,202.91,31.07,16.09,1-Sep-19
Lagos,1000118,Retail,133.9,43.69,43.69,1-Aug-19
Lagos,1000118,Retail,261.62,125.87,125.87,1-Oct-19
Lagos,1000118,Retail,324.45,166.33,166.33,1-Jul-19
Lagos,1000118,Retail,362.56,60.6,30.58,1-Nov-19
Lagos,1000118,Retail,364.62,76.15,76.15,1-Dec-19
Lagos,1000118,Retail,173.04,75.41,30.85,1-Sep-19
Lagos,1000119,Retail,364.62,58.96,0,1-Dec-19
Lagos,1000119,Retail,367.71,45.52,0,1-Nov-19
Lagos,1000119,Retail,515,131.6,131.6,1-Jul-19
Lagos,1000119,Retail,517.06,144.83,144.83,1-Aug-19
Lagos,1000119,Retail,547.96,73.5,73.5,1-Oct-19
Lagos,1000119,Retail,427.45,148.97,0,1-Sep-19
Abuja,1000120,Retail,0,0,0,1-Jul-19
Abuja,1000120,Retail,0,0,0,1-Aug-19
Abuja,1000120,Retail,0,0,0,1-Oct-19
Abuja,1000120,Retail,0,0,0,1-Nov-19
Abuja,1000120,Retail,0,0,0,1-Dec-19
Abuja,1000120,Retail,0,0,0,1-Sep-19
Onitsha,1000121,Retail,133.9,2.94,2.94,1-Aug-19
Onitsha,1000121,Retail,267.8,124.21,124.21,1-Oct-19
Onitsha,1000121,Retail,319.3,12.28,0,1-Jul-19
Onitsha,1000121,Retail,362.56,163.97,163.97,1-Nov-19
Onitsha,1000121,Retail,365.65,88.23,35.97,1-Dec-19
Onitsha,1000121,Retail,173.04,37.58,37.58,1-Sep-19
Port Harcourt,1000122,Retail,0,0,0,1-Jul-19
Port Harcourt,1000122,Retail,0,0,0,1-Aug-19
Port Harcourt,1000122,Retail,0,0,0,1-Oct-19
Port Harcourt,1000122,Retail,0,0,0,1-Nov-19
Port Harcourt,1000122,Retail,0,0,0,1-Dec-19
Port Harcourt,1000122,Retail,0,0,0,1-Sep-19
Abuja,1000123,Retail,367.71,348.24,0,1-Jul-19
Abuja,1000123,Retail,432.6,35.85,35.85,1-Oct-19
Abuja,1000123,Retail,486.16,116.24,0,1-Nov-19
Abuja,1000123,Retail,486.16,147.28,147.28,1-Dec-19
Abuja,1000123,Retail,519.12,153.18,0,1-Aug-19
Abuja,1000123,Retail,342.99,54.83,54.83,1-Sep-19
Lagos,1000124,Retail,177.16,60.07,60.07,1-Oct-19
Lagos,1000124,Retail,188.49,69.36,0,1-Jul-19
Lagos,1000124,Retail,203.94,47.22,0,1-Aug-19
Lagos,1000124,Retail,478.95,152.06,152.06,1-Nov-19
Lagos,1000124,Retail,478.95,188.1,188.1,1-Dec-19
Lagos,1000124,Retail,136.99,37.16,37.16,1-Sep-19
Abuja,1000125,Retail,190.55,23.43,23.43,1-Oct-19
Abuja,1000125,Retail,192.61,7.62,3.15,1-Jul-19
Abuja,1000125,Retail,208.06,116.92,116.92,1-Aug-19
Abuja,1000125,Retail,479.98,193.19,0,1-Dec-19
Abuja,1000125,Retail,481.01,232.2,232.2,1-Nov-19
Abuja,1000125,Retail,139.05,59.57,0,1-Sep-19
Abuja,1000126,Retail,0,0,0,1-Nov-19
Abuja,1000126,Retail,0,0,0,1-Dec-19
Abuja,1000126,Retail,399.64,110.94,80.59,1-Jul-19
Abuja,1000126,Retail,461.44,122.78,122.78,1-Oct-19
Abuja,1000126,Retail,491.31,131.24,131.24,1-Aug-19
Abuja,1000126,Retail,325.48,30.51,11.78,1-Sep-19
Abuja,1000127,Retail,161.71,24.99,0,1-Jul-19
Abuja,1000127,Retail,162.74,71.88,71.88,1-Oct-19
Abuja,1000127,Retail,183.34,106.93,104.89,1-Aug-19
Abuja,1000127,Retail,476.89,96.73,0,1-Dec-19
Abuja,1000127,Retail,477.92,184.65,184.65,1-Nov-19
Abuja,1000127,Retail,122.57,113.9,113.9,1-Sep-19
Kano,1000128,Retail,231.75,126.35,0,1-Aug-19
Kano,1000128,Retail,234.84,208.74,208.74,1-Jul-19
Kano,1000128,Retail,296.64,236.69,0,1-Oct-19
Kano,1000128,Retail,361.53,8.26,0,1-Dec-19
Kano,1000128,Retail,363.59,48.79,22.82,1-Nov-19
Kano,1000128,Retail,228.66,24.64,24.64,1-Sep-19
Kano,1000129,Retail,320.33,121.45,121.45,1-Oct-19
Kano,1000129,Retail,336.81,78.93,30.55,1-Jul-19
Kano,1000129,Retail,362.56,108.57,0,1-Aug-19
Kano,1000129,Retail,485.13,433.11,433.11,1-Dec-19
Kano,1000129,Retail,486.16,128.84,128.84,1-Nov-19
Kano,1000129,Retail,232.78,38.9,38.9,1-Sep-19
Port Harcourt,1000130,Retail,161.71,14,14,1-Jul-19
Port Harcourt,1000130,Retail,162.74,46.62,0,1-Oct-19
Port Harcourt,1000130,Retail,183.34,15.97,15.97,1-Aug-19
Port Harcourt,1000130,Retail,476.89,188.87,0,1-Dec-19
Port Harcourt,1000130,Retail,477.92,175.84,175.84,1-Nov-19
Port Harcourt,1000130,Retail,122.57,58.34,0,1-Sep-19
Onitsha,1000131,Retail,177.16,15.31,15.31,1-Oct-19
Onitsha,1000131,Retail,188.49,71.69,71.69,1-Jul-19
Onitsha,1000131,Retail,203.94,35.35,35.35,1-Aug-19
Onitsha,1000131,Retail,478.95,59.7,0,1-Nov-19
Onitsha,1000131,Retail,478.95,120.39,103.4,1-Dec-19
Onitsha,1000131,Retail,136.99,41.66,41.66,1-Sep-19
Port Harcourt,1000132,Retail,231.75,33.88,0,1-Aug-19
Port Harcourt,1000132,Retail,234.84,107.87,107.87,1-Jul-19
Port Harcourt,1000132,Retail,296.64,68.43,68.43,1-Oct-19
Port Harcourt,1000132,Retail,361.53,65.24,31.65,1-Dec-19
Port Harcourt,1000132,Retail,363.59,15.82,4.7,1-Nov-19
Port Harcourt,1000132,Retail,516.03,56.19,0,1-Aug-19
Port Harcourt,1000132,Retail,550.02,82.45,82.45,1-Jul-19
Port Harcourt,1000132,Retail,558.26,199.96,0,1-Nov-19
Port Harcourt,1000132,Retail,700.4,329.61,329.61,1-Dec-19
Port Harcourt,1000132,Retail,841.51,100.63,28.57,1-Oct-19
Port Harcourt,1000132,Retail,228.66,101.02,101.02,1-Sep-19
Port Harcourt,1000132,Retail,598.43,49.7,49.7,1-Sep-19
Lagos,1000133,Retail,0,0,0,1-Nov-19
Lagos,1000133,Retail,0,0,0,1-Dec-19
Lagos,1000133,Retail,256.47,67.02,67.02,1-Oct-19
Lagos,1000133,Retail,268.83,19.72,11.05,1-Jul-19
Lagos,1000133,Retail,285.31,75.94,35.89,1-Aug-19
Lagos,1000133,Retail,203.94,5.33,5.29,1-Sep-19
Lagos,1000134,Retail,251.32,70.98,70.98,1-Jul-19
Lagos,1000134,Retail,252.35,103.96,103.96,1-Oct-19
Lagos,1000134,Retail,283.25,101.3,101.3,1-Aug-19
Lagos,1000134,Retail,359.47,184.1,0,1-Dec-19
Lagos,1000134,Retail,362.56,18.33,18.33,1-Nov-19
Lagos,1000134,Retail,201.88,53.58,53.58,1-Sep-19
Port Harcourt,1000135,Retail,229.69,7.02,7.02,1-Oct-19
Port Harcourt,1000135,Retail,234.84,109.29,0,1-Jul-19
Port Harcourt,1000135,Retail,267.8,82.67,82.67,1-Aug-19
Port Harcourt,1000135,Retail,479.98,145.35,0,1-Nov-19
Port Harcourt,1000135,Retail,479.98,148.92,148.92,1-Dec-19
Port Harcourt,1000135,Retail,214.24,43.19,3.65,1-Sep-19
Lagos,1000136,Retail,0,0,0,1-Oct-19
Lagos,1000136,Retail,0,0,0,1-Nov-19
Lagos,1000136,Retail,0,0,0,1-Dec-19
Lagos,1000136,Retail,323.42,139.29,0,1-Jul-19
Lagos,1000136,Retail,338.87,128.76,128.76,1-Oct-19
Lagos,1000136,Retail,363.59,100.25,0,1-Dec-19
Lagos,1000136,Retail,367.71,2.56,1.58,1-Nov-19
Lagos,1000136,Retail,373.89,172.54,0,1-Aug-19
Lagos,1000136,Retail,876.53,38.83,38.83,1-Jul-19
Lagos,1000136,Retail,1011.46,476.8,476.8,1-Aug-19
Lagos,1000136,Retail,0,0,0,1-Sep-19
Lagos,1000136,Retail,268.83,44.47,44.47,1-Sep-19
Abuja,1000137,Retail,323.42,20.62,0,1-Jul-19
Abuja,1000137,Retail,338.87,143.19,143.19,1-Oct-19
Abuja,1000137,Retail,363.59,152.73,152.73,1-Dec-19
Abuja,1000137,Retail,367.71,30.37,0,1-Nov-19
